app_name,app_id,developer_name,developer_id,developer_url,app_url,category,price,rating,rating_count,release_date,bundle_id,description,Contact_Email
Doctor i - Chat médico y legal,1150001099,"iSalud Health Services, SL",1150001098,https://apps.apple.com/es/developer/isalud-health-services-sl/id1150001098?uo=4,https://apps.apple.com/es/app/doctor-i-chat-m%C3%A9dico-y-legal/id1150001099?uo=4,Health & Fitness,Gratis,4.17898,609,2016-10-21T14:29:33Z,com.isalud.main,"Bienvenido a Doctor i, la app para el cuidado de tu salud, de tus mascotas y mucho más.

Descarga Doctor i para obtener una experiencia completa de atención médica, legal y veterinaria así como asesor...",atencionclientedigital@dkvseguros.es
Reto 30 Días en Forma en Casa,1099771240,Mosaic S.r.l.,570748343,https://apps.apple.com/es/developer/mosaic-s-r-l/id570748343?uo=4,https://apps.apple.com/es/app/reto-30-d%C3%ADas-en-forma-en-casa/id1099771240?uo=4,Health & Fitness,Gratis,3.59325,4976,2016-04-09T01:30:45Z,com.vigorapps.30DayFitness,"Listo para el plan de Reto 30 Días en Forma en Casa? Comience a entrenar hoy para ver resultados concretos y ponerse en forma! Nuevos entrenamientos, planes de forma física y ejercicios con video tuto...",30dayfitness@bendingspoons.com
Apple Salud,1242545199,Apple,284417353,https://apps.apple.com/es/developer/apple/id284417353?mt=12&uo=4,https://apps.apple.com/es/app/apple-salud/id1242545199?uo=4,Health & Fitness,Gratis,2.87469,399,2021-10-25T07:00:00Z,com.apple.Health,"La app Salud de Apple reúne en un lugar seguro y centralizado tu información de salud y forma física, para que puedas tenerla bajo control y acceder a ella fácilmente.

Funciones

• Visualiza y guarda...",ecganalyze@gmail.com
Livity: Medidor de Salud Vital,6498938838,Martynas Narijauskas,1547169965,https://apps.apple.com/es/developer/martynas-narijauskas/id1547169965?uo=4,https://apps.apple.com/es/app/livity-medidor-de-salud-vital/id6498938838?uo=4,Health & Fitness,Gratis,4.45349,86,2024-04-23T07:00:00Z,com.app-livity,"Livity: Monitor Personal de Salud y Fitness - Optimiza recuperación, sueño y entrenamiento con análisis biométrico avanzado

Transforma tu salud y forma física con Livity - la aplicación integral de b...",hi@peakwatch.co
Gentler Streak - Salud y Sueño,1576857102,Gentler Stories LLC,1564056326,https://apps.apple.com/es/developer/gentler-stories-llc/id1564056326?uo=4,https://apps.apple.com/es/app/gentler-streak-salud-y-sue%C3%B1o/id1576857102?uo=4,Health & Fitness,Gratis,4.58453,1538,2021-09-01T07:00:00Z,app.gentler.activity,"Hola, esto es Gentler Streak, un galardonado monitor de salud y condición física que te ayuda a mantener viva tu vida activa al ofrecerte sugerencias personalizadas que se adaptan a tus capacidades y ...",0a777088-f554-4089-9959-b9442ad748f1_appstoreproductpageimessages@2x.png
Senses: Kegel & Salud Sexual,1563697753,Senses Media LTD,1563697755,https://apps.apple.com/es/developer/senses-media-ltd/id1563697755?uo=4,https://apps.apple.com/es/app/senses-kegel-salud-sexual/id1563697753?uo=4,Health & Fitness,Gratis,4.35802,81,2021-06-29T07:00:00Z,com.senses,"Senses te ofrece un espacio seguro y consciente para explorarte a ti y a tu pareja.

Senses ofrece ejercicios de Kegel diarios, prácticas físicas, meditaciones y talleres de entrenadores experimentado...",contact@bestme.mobi
Stepler - Camina y gana,1451006880,Stepler AB,1451006879,https://apps.apple.com/es/developer/stepler-ab/id1451006879?uo=4,https://apps.apple.com/es/app/stepler-camina-y-gana/id1451006880?uo=4,Health & Fitness,Gratis,4.43375,5381,2022-07-25T07:00:00Z,com.stepler.stepler,"CAMINA. GANA. RECOMPENSAS.

Con Stepler, ¡cada paso te acerca a recompensas reales!
Muévete más. Gana puntos. Acumula diamantes. Canjea por cosas gratis, descuentos y recompensas de edición limitada.
...",feedback_es@stepler.io
Calm: Meditación y Sueño,571800810,Calm.com,571800813,https://apps.apple.com/es/developer/calm-com/id571800813?uo=4,https://apps.apple.com/es/app/calm-meditaci%C3%B3n-y-sue%C3%B1o/id571800810?uo=4,Health & Fitness,Gratis,4.55166,23866,2013-02-22T20:09:23Z,com.calm.calmapp,"** La mejor aplicación del año 2017 **  Apple

** La aplicación más feliz del mundo **  Human Tech

Calm es la aplicación para meditar y dormir número uno en el mundo. Sé parte de las millones de pers...",bettersleepnoise@outlook.com
Salud - Widgets & Watch,6745725161,199 Developments Private Limited,1531051207,https://apps.apple.com/es/developer/199-developments-private-limited/id1531051207?uo=4,https://apps.apple.com/es/app/salud-widgets-watch/id6745725161?uo=4,Health & Fitness,Gratis,4.5,4,2025-06-03T07:00:00Z,com.health.overview,"Tu Panel de Salud Personalizado – Simplificado.

Transforma tus datos de Apple Health en un centro de salud fácil de entender con seguimiento de objetivos personales. Organiza tu información: te ayuda...",bpmonitorapp@gmail.com
Maya - Menstrual & Salud,492534636,Plackal Tech,489837007,https://apps.apple.com/es/developer/plackal-tech/id489837007?uo=4,https://apps.apple.com/es/app/maya-menstrual-salud/id492534636?uo=4,Health & Fitness,Gratis,4.72776,933,2012-01-10T07:01:55Z,in.Plackal.LoveCyclesFree,"Maya es un rastreador de períodos fácil y preciso, ¡en el que confían más de 10 millones de mujeres en todo el mundo! Utiliza Maya para realizar un seguimiento de los períodos, controlar los síntomas,...",life@appholdings.org
8fit: Entrenamientos y recetas,866617777,Urbanite Inc.,866617780,https://apps.apple.com/es/developer/urbanite-inc/id866617780?uo=4,https://apps.apple.com/es/app/8fit-entrenamientos-y-recetas/id866617777?uo=4,Health & Fitness,Gratis,4.43857,12527,2014-05-06T11:31:47Z,com.8fit.app,"8fit te ayuda a llevar una vida más feliz y saludable. ¡Tu entrenador de fitness y nutricionista te acompañan allá donde vayas!
Obtén planes de entrenamiento y de comidas personalizados para ayudarte ...",30dayfitness@bendingspoons.com
VOS: Salud Mental & Bienestar,1535250944,VOS.health s.r.o.,1533637356,https://apps.apple.com/es/developer/vos-health-s-r-o/id1533637356?uo=4,https://apps.apple.com/es/app/vos-salud-mental-bienestar/id1535250944?uo=4,Health & Fitness,Gratis,4.65667,367,2020-10-28T07:00:00Z,com.vos.app,"Conoce a VOS: un conjunto de actividades y ejercicios de bienestar premium que te dará paz mental.

VOS va más allá de un simple diario. Claro, encontrarás un diario inteligente incluido también, pero...",info@uplife.app
Línea Directa Seguro Salud,1292589842,Linea Directa Aseguradora Sociedad Anonima Compania de Seguros y Reaseguros,444703677,https://apps.apple.com/es/developer/linea-directa-aseguradora-sociedad-anonima-compania/id444703677?uo=4,https://apps.apple.com/es/app/l%C3%ADnea-directa-seguro-salud/id1292589842?uo=4,Health & Fitness,Gratis,4.4009,439,2017-10-06T19:58:33Z,com.ambarmedline.vivazsalud,"La App del Seguro de Salud de Línea Directa te permite una gestión completa de tu póliza de salud desde tu móvil. 

En tus manos está el control de tu Seguro de Salud. Fácil y cómodamente podrás acced...",atencion_conductop@lineadirectaaseguradora.com
Breethe: Sueño y Meditación,920161006,OMG. I Can Meditate! Inc.,920161005,https://apps.apple.com/es/developer/omg-i-can-meditate-inc/id920161005?uo=4,https://apps.apple.com/es/app/breethe-sue%C3%B1o-y-meditaci%C3%B3n/id920161006?uo=4,Health & Fitness,Gratis,4.60832,817,2015-03-18T22:28:02Z,com.omgmeditate.app,"La meditación y el bienestar no serán una tarea más en tu lista, ya que hacemos que fácilmente formen parte de tu día a día —y tratamos de hacerlo de una forma amena. Queremos ser la mejor parte de tu...",info@breathwrk.com
WeWard - Camina y gana,1454213029,WEWARD,1483583893,https://apps.apple.com/es/developer/weward/id1483583893?uo=4,https://apps.apple.com/es/app/weward-camina-y-gana/id1454213029?uo=4,Health & Fitness,Gratis,4.79391,17468,2021-06-16T07:00:00Z,com.weward,"¡Únete a la comunidad de WeWard para vivir una caminata llena de aventuras y como ninguna otra! Préparate para sentir más motivación que nunca mientras ganas recompensas por cada paso que das.

Comple...",contact@wewardapp.com
Clue Periodo y Ciclo Menstrual,657189652,BioWink GmbH,657189655,https://apps.apple.com/es/developer/biowink-gmbh/id657189655?uo=4,https://apps.apple.com/es/app/clue-periodo-y-ciclo-menstrual/id657189652?uo=4,Health & Fitness,Gratis,4.70702,72287,2013-07-09T22:34:14Z,com.helloclue.clue,"Clue – la aplicación de seguimiento del periodo y la fertilidad que nunca tendrás que borrar.

Monitorea tu periodo sin estrés y recibe predicciones precisas y personalizadas de tu periodo, días férti...",life@appholdings.org
Yoga-Go: Pilates y Tai Chi,1361619409,WELLTECH APPS LIMITED,1450265454,https://apps.apple.com/es/developer/welltech-apps-limited/id1450265454?uo=4,https://apps.apple.com/es/app/yoga-go-pilates-y-tai-chi/id1361619409?uo=4,Health & Fitness,Gratis,4.20913,2778,2018-04-22T05:15:15Z,com.yoga-go,"Yoga-Go – ¡Descubre un mundo de pilates y yoga en casa! Ya sea que estés comenzando tu camino hacia el bienestar o seas un yogui con experiencia, accede a más de 300 entrenamientos: desde el suave yog...",contact-ios@welltech.com
Sonar – Salud y Rendimiento,1595073849,"Sonar Health, Inc.",1595073851,https://apps.apple.com/es/developer/sonar-health-inc/id1595073851?uo=4,https://apps.apple.com/es/app/sonar-salud-y-rendimiento/id1595073849?uo=4,Health & Fitness,Gratis,4.15385,13,2022-10-12T07:00:00Z,com.sonarhealth.SonarHealth,"Tu cuerpo está hablando – ¿lo escuchas? Sonar unifica todos tus datos de dispositivos wearables, estilo de vida y biomarcadores para desbloquear conocimientos personalizados y detección temprana que a...",hi@peakwatch.co
Fabulous: Bienestar y Rutinas,1203637303,Fabulous,1203637302,https://apps.apple.com/es/developer/fabulous/id1203637302?uo=4,https://apps.apple.com/es/app/fabulous-bienestar-y-rutinas/id1203637303?uo=4,Health & Fitness,Gratis,4.50126,4373,2017-11-21T14:44:42Z,co.thefabulous.app,"Reinicia tus hábitos y transforma tu vida con un entrenamiento basado en evidencia en sólo 24 días, 
 
Únete a millones de usuarios de Fabulous y crea una vida más saludable y feliz. Fabulous te ayuda...",hello@getinflow.io
one sec—tiempo pantalla y foco,1532875441,riedel.wtf apps S.L.,517545753,https://apps.apple.com/es/developer/riedel-wtf-apps-s-l/id517545753?uo=4,https://apps.apple.com/es/app/one-sec-tiempo-pantalla-y-foco/id1532875441?uo=4,Productivity,Gratis,4.82705,2359,2020-09-29T07:00:00Z,wtf.riedel.one-sec,"Lucha contra los algoritmos de las redes sociales y recupera el control sobre el uso de tu teléfono y tu subconsciente.

""one sec"" utiliza la Automatización de Atajos para activar una animación de res...",supports-familysharing@2x.png
Dr. Kegel: Salud Masculina,1470065487,ApperCut,1460688354,https://apps.apple.com/es/developer/appercut/id1460688354?uo=4,https://apps.apple.com/es/app/dr-kegel-salud-masculina/id1470065487?uo=4,Health & Fitness,Gratis,4.70773,828,2019-11-05T08:00:00Z,com.appercut.kegel,"La app Dr. Kegel proporciona a los hombres 5 funciones excepcionales que forman una solución integral para mejorar la salud íntima, mental y general.

1. PLAN DE ENTRENO KEGEL – La clave para mejorar ...",contact@appercut.eu
Relive: GPS Correr y Ciclismo,1201703657,Relive B.V.,1201703656,https://apps.apple.com/es/developer/relive-b-v/id1201703656?uo=4,https://apps.apple.com/es/app/relive-gps-correr-y-ciclismo/id1201703657?uo=4,Health & Fitness,Gratis,4.73991,20235,2017-03-23T08:05:05Z,cc.relive.reliveapp,"Si te gusta salir a correr, montar en bici, hacer senderismo o cualquier aventura al aire libre, te encantará Relive. ¡Y es gratis!

Millones de corredores, ciclistas, excursionistas, esquiadores, sno...",info@ridewithgps.com
iHerb: Vitaminas y suplementos,636609212,iHerb LLC,561783851,https://apps.apple.com/es/developer/iherb-llc/id561783851?uo=4,https://apps.apple.com/es/app/iherb-vitaminas-y-suplementos/id636609212?uo=4,Shopping,Gratis,4.82917,6041,2013-08-12T21:09:50Z,iHerb.iHerb,"Adquiera en iHerb la mejor selección de marcas de salud y bienestar, al mejor precio y hasta su hogar. Aquí encontrará desde vitaminas y suplementos hasta nutrición deportiva, comestibles y más. Nuest...",app@sivvi.com
"HypnoBox: Hipnosis, Salud",1247478067,HypnoBox GmbH,1247478066,https://apps.apple.com/es/developer/hypnobox-gmbh/id1247478066?uo=4,https://apps.apple.com/es/app/hypnobox-hipnosis-salud/id1247478067?uo=4,Health & Fitness,Gratis,4.62711,59,2017-08-17T22:18:40Z,com.kiezhypnose.hypnobox,"Transforma tu mente, transforma tu vida

Imagina levantarte con total confianza, autoestima y fuerza interior. HypnoBox, una aplicación diseñada con ayuda de la neurociencia, te ayuda a conectar con t...",hello@respira.app
Salud Savia,1445687197,SALUD DIGITAL MAPFRE SA,1445687196,https://apps.apple.com/es/developer/salud-digital-mapfre-sa/id1445687196?uo=4,https://apps.apple.com/es/app/salud-savia/id1445687197?uo=4,Health & Fitness,Gratis,4.45258,833,2018-12-21T14:30:05Z,com.mapfredigitalhealth.savia,¿Buscas aumentar la productividad de tu empresa con un equipo sano y motivado? Savia es una plataforma de MAPFRE que ofrece una solución personalizada y flexible de servicios de salud y bienestar para...,desarrollodenegocio@mapfredigitalhealth.com
Unimeal: Ayuno y dieta,1501323016,Amoapps Limited,1768966966,https://apps.apple.com/es/developer/amoapps-limited/id1768966966?uo=4,https://apps.apple.com/es/app/unimeal-ayuno-y-dieta/id1501323016?uo=4,Health & Fitness,Gratis,3.5743,1790,2020-05-25T07:00:00Z,com.amomedia.uniwell,"Empieza tu proceso de pérdida de peso con ayuno inteligente, monitoreo fácil de calorías y progreso, y planes de comida personalizados con Unimeal.

- Ayuno intermitente sin complicaciones
Personaliza...",info@amoappslimited.com
Meditación y Mindfulness | Lo,1292587933,Unisolus,1292587926,https://apps.apple.com/es/developer/unisolus/id1292587926?uo=4,https://apps.apple.com/es/app/meditaci%C3%B3n-y-mindfulness-lo/id1292587933?uo=4,Health & Fitness,Gratis,4.86519,675,2019-05-14T07:04:17Z,br.com.guipa.lojong,"Conozca la app Lojong. Aprende a practicar la meditación, a relajarte a mente y a cultivar la felicidad genuina con sólo unos minutos al día. Tener acceso a centenas de prácticas de meditación y de mi...",hello@lojongapp.com
Pura Mente: Meditacion y Sueño,1448598865,"Pura Mente Meditation, Inc.",1448598864,https://apps.apple.com/es/developer/pura-mente-meditation-inc/id1448598864?uo=4,https://apps.apple.com/es/app/pura-mente-meditacion-y-sue%C3%B1o/id1448598865?uo=4,Health & Fitness,Gratis,4.78688,7423,2019-01-08T05:16:13Z,puramente.app,"Bienvenido a Pura Mente, la aplicación de meditación que te ayudará a encontrar la paz y el equilibrio en tu vida diaria.

Nuestra aplicación te ofrece acceso a más de 300 meditaciones guiadas, diseña...",adm@puramente.app
Alergias y Veganos - Soosee,1502026145,Good Snooze,1154986448,https://apps.apple.com/es/developer/good-snooze/id1154986448?uo=4,https://apps.apple.com/es/app/alergias-y-veganos-soosee/id1502026145?uo=4,Food & Drink,Gratis,4.42856,7,2020-07-19T07:00:00Z,com.goodsnooze.allergy,Soosee escanea los ingredientes en la etiqueta en el momento para verificar productos para alérgenos y otras limitaciones dietéticas. Usando la ultima tecnología en reconocimiento de texto la aplicaci...,jordi@goodnooze.com
"Aura: Meditación y Sueño, TCC",1114223104,Aura Health Inc.,1042329742,https://apps.apple.com/es/developer/aura-health-inc/id1042329742?uo=4,https://apps.apple.com/es/app/aura-meditaci%C3%B3n-y-sue%C3%B1o-tcc/id1114223104?uo=4,Health & Fitness,Gratis,4.52473,364,2016-10-11T02:56:47Z,com.AuraMobile,"Encuentra la paz todos los días con Aura, aplicación ganadora del premio Lo Mejor de Apple.

Transforma tu bienestar y tu sueño con la aplicación todo-en-uno más personalizada del mundo para mejorar t...",hello@aurahealth.io
Luvly: yoga facial y belleza,1490238689,Gismart Limited,1550086700,https://apps.apple.com/es/developer/gismart-limited/id1550086700?uo=4,https://apps.apple.com/es/app/luvly-yoga-facial-y-belleza/id1490238689?uo=4,Health & Fitness,Gratis,4.36562,1972,2019-12-18T08:00:00Z,com.harmonybit.face.yoga,"¡Siéntete segura en tu propia piel con nuestros rituales de belleza diarios de 15 minutos!

Luvly es tu compañero ideal para el yoga facial, ¡te ayudará a lucir más joven, sentirte más saludable y rel...",info@gismart.com
MyRealFood: Escáner y recetas,1458031749,"MYREALFOOD APP, S.L.",1458031748,https://apps.apple.com/es/developer/myrealfood-app-s-l/id1458031748?uo=4,https://apps.apple.com/es/app/myrealfood-esc%C3%A1ner-y-recetas/id1458031749?uo=4,Health & Fitness,Gratis,4.72489,20897,2019-10-02T07:00:00Z,es.myrealfood.myrealfood,"CÓMO USAR MYREALFOOD:

- Escanea productos o tus comidas y conoce su calidad nutricional
- Descubre tu Real Score y aprende a comer mejor
- Sigue tu plan nutricional personalizado
- Cocina recetas rea...",develop@myrealfood.app
Landlord Tycoon:Posee el Mundo,950949627,Reality Games (London) Limited,897472686,https://apps.apple.com/es/developer/reality-games-london-limited/id897472686?uo=4,https://apps.apple.com/es/app/landlord-tycoon-posee-el-mundo/id950949627?uo=4,Games,Gratis,4.6539,2219,2015-01-13T19:46:29Z,com.landlordTycoonEdition.www,"Landlord Tycoon es una emocionante experiencia de inversión inmobiliaria que te pone a cargo de tu propio imperio de propiedades. Puedes intercambiar edificios emblemáticos de España, como la Sagrada ...",feedback@landlordgame.com
Sim Companies: MMO Tycoon,1502566059,Sim Companies s.r.o.,1502566058,https://apps.apple.com/es/developer/sim-companies-s-r-o/id1502566058?uo=4,https://apps.apple.com/es/app/sim-companies-mmo-tycoon/id1502566059?uo=4,Games,Gratis,4.7351,151,2021-01-14T08:00:00Z,com.simcompanies.game,"¿Quieres comparar tus habilidades con las de otros jugadores en una economía virtual? ¿Prefieres especializarte en producción, en venta minorista o en investigación? Todo se reduce a las condiciones a...",
Mi Historia Negocio Millonario,1459968519,Rodan mobile Korlatolt Felelossegu Tarsasag,1477178354,https://apps.apple.com/es/developer/rodan-mobile-korlatolt-felelossegu-tarsasag/id1477178354?uo=4,https://apps.apple.com/es/app/mi-historia-negocio-millonario/id1459968519?uo=4,Games,Gratis,4.37822,1938,2019-04-19T12:47:50Z,com.red.business,"¿Lo único que te queda en la vida es un dólar en el bolsillo y una habitación en un dormitorio universitario? ¡Demuestra que has nacido para vivir una vida mejor! Conviértete en un exitoso empresario,...",contact+idle-bank@tap-nation.io
Interbank Negocios,1174967253,Banco Internacional del Perú - Interbank,378649520,https://apps.apple.com/es/developer/banco-internacional-del-per%C3%BA-interbank/id378649520?uo=4,https://apps.apple.com/es/app/interbank-negocios/id1174967253?uo=4,Finance,Gratis,4.44737,38,2017-06-27T20:30:22Z,pe.com.interbank.mpay.customer,"Interbank Negocios: Todo lo que tu negocio necesita en una sola app.
Bienvenido a la nueva App Interbank Negocios, diseñada especialmente para negocios peruanos. Gestiona tu dinero desde donde estés y...",ayuda.negocios@intercorp.com.pe
Rich Inc. Juegos de Negocios,1622543751,IDSI ARASTIRMA GELISTIRME YAZILIM BILGISAYAR SANAYI VE TICARET LIMITED SIRKETI,1622543753,https://apps.apple.com/es/developer/idsi-arastirma-gelistirme-yazilim-bilgisayar-sanayi/id1622543753?uo=4,https://apps.apple.com/es/app/rich-inc-juegos-de-negocios/id1622543751?uo=4,Games,Gratis,4.51312,1448,2022-05-07T07:00:00Z,com.idsigames.rich,"Imagina que estás completamente arruinado y solo tienes sueños. ¿Cómo vas a salir de la pobreza? ¿Podrás superar todos los obstáculos y cambiar tu vida?

Tendrás que empezar desde abajo, viviendo en u...",developer@idsigames.com
12min: Resúmenes de Libros,1177343870,12 MIN SERVICOS DIGITAIS E NEGOCIOS LTDA,1177343869,https://apps.apple.com/es/developer/12-min-servicos-digitais-e-negocios-ltda/id1177343869?uo=4,https://apps.apple.com/es/app/12min-res%C3%BAmenes-de-libros/id1177343870?uo=4,Education,Gratis,4.70568,914,2016-12-29T12:35:11Z,com.br.12min.mobile,"APRENDE MÁS RÁPIDO, CRECE CADA DÍA

Más de 5 millones de personas ya convierten sus momentos libres en aprendizaje con 12min. Con resúmenes de libros y opciones de audio, mejorarás tus rutinas, aument...",apoyo@12min.com
Prison Empire Tycoon－Idle Game,1508490923,Codigames,516547990,https://apps.apple.com/es/developer/codigames/id516547990?uo=4,https://apps.apple.com/es/app/prison-empire-tycoon-idle-game/id1508490923?uo=4,Games,Gratis,4.44524,1817,2020-04-23T07:00:00Z,com.codigames.idle.prison.empire.manager.tycoon,"¿Serás capaz de gestionar una institución penitenciaria y convertirte en un magnate de las prisiones?

Toma las riendas del negocio y hazte rico reformando a ciudadanos de todo el mundo.

Empieza diri...",francisco.margom@codigames.com
Boards - Teclado de Negocios,1507677341,Boards.com Ltd,1507677340,https://apps.apple.com/es/developer/boards-com-ltd/id1507677340?uo=4,https://apps.apple.com/es/app/boards-teclado-de-negocios/id1507677341?uo=4,Business,Gratis,4.7949,863,2020-07-26T07:00:00Z,co.heybliss.BlissApp1,"**Ten tu contenido siempre a un clic de distancia con Boards.**

Pon todo tu contenido de ventas y marketing en tu móvil. Crea una board personalizada con textos, imágenes, videos, PDFs, enlaces y muc...",
Negócios,448912779,Cofina Media,428569026,https://apps.apple.com/es/developer/cofina-media/id428569026?uo=4,https://apps.apple.com/es/app/neg%C3%B3cios/id448912779?uo=4,News,Gratis,3.33333,3,2011-07-20T15:53:10Z,com.cofina.negocios.iphonenegocios,"Acompanhe toda a atualidade com informação independente e credível a que o Negócios tem habituado os seus leitores, através de exclusivos, análise, última hora, entrevistas e reportagens.

O Negócios ...",app@observador.pt
Coursera: Mejora tu carrera,736535961,Coursera,736535964,https://apps.apple.com/es/developer/coursera/id736535964?uo=4,https://apps.apple.com/es/app/coursera-mejora-tu-carrera/id736535961?uo=4,Education,Gratis,4.76739,7360,2013-12-10T08:00:00Z,org.coursera.coursera,"Comienza, cambia o avanza en tu carrera profesional con más de 8000 cursos, proyectos prácticos, programas con certificado y programas de grado. Coursera se asocia con empresas y universidades de nive...",info@sololearn.com
Yeasy: para negocios,1637357228,Manuel Fernandez Sanchez,1720550471,https://apps.apple.com/es/developer/manuel-fernandez-sanchez/id1720550471?uo=4,https://apps.apple.com/es/app/yeasy-para-negocios/id1637357228?uo=4,Productivity,Gratis,4.9313,131,2023-04-22T07:00:00Z,com.yeasy.yeasybiz,"¡Potencia tu barbershop con Yeasy: para negocios! Plataforma tecnológica para que puedas tener todo el control de tu negocio en tu móvil

Yeasy Business es la solución para la gestión de citas y la ad...",
Negocie Bitcoin - Capital.com,1487443266,CAPITAL BULGARIA,1633187404,https://apps.apple.com/es/developer/capital-bulgaria/id1633187404?uo=4,https://apps.apple.com/es/app/negocie-bitcoin-capital-com/id1487443266?uo=4,Finance,Gratis,4.69577,756,2019-11-26T08:00:00Z,com.kapital.trade.crypto,"Haz trading con CFD sobre Bitcoin, Ethereum y otras criptomonedas y altcoins populares. Descarga la app de Capital.com, repleta de funciones para hacer trading, tanto en criptomonedas como en CFD sobr...",feedback@capital.com
Falou - La mejor app de inglés,1460579936,Moymer,916971607,https://apps.apple.com/es/developer/moymer/id916971607?uo=4,https://apps.apple.com/es/app/falou-la-mejor-app-de-ingl%C3%A9s/id1460579936?uo=4,Education,Gratis,4.77853,7708,2019-06-12T18:03:23Z,com.moymer.falou,¿Quieres aprender un idioma muy rápido? ¿No tienes tiempo para tediosas lecciones de idiomas o costosos cursos de idiomas? ¡Entonces te encantará el método de aprendizaje rápido de idiomas de Falou! Ú...,iphone@bunpo.app
Fresha para negocios,1455346253,Fresha.com Holding Inc.,1297230800,https://apps.apple.com/es/developer/fresha-com-holding-inc/id1297230800?uo=4,https://apps.apple.com/es/app/fresha-para-negocios/id1455346253?uo=4,Business,Gratis,4.84914,232,2019-07-28T07:00:00Z,com.fresha.Business,"Únete a Fresha (antes Shedul), la plataforma de reservas de belleza y bienestar mejor valorada del mundo. Con la confianza de 120.000 empresas como la tuya en todo el mundo, con más de 18 millones de ...",
Amazon Seller,794141485,AMZN Mobile LLC,297606954,https://apps.apple.com/es/developer/amzn-mobile-llc/id297606954?uo=4,https://apps.apple.com/es/app/amazon-seller/id794141485?uo=4,Business,Gratis,4.43768,3073,2015-05-28T05:06:55Z,com.amazon.AmazonSeller,"Crea, organiza y supervisa tu negocio de venta online en Amazon, con la app Amazon Seller.

¿Estás buscando una app para tu negocio online? ¿Necesitas una app para vender cosas productos online que no...",eu-apps@amazon.com
Cine Juegos de negocios,1635313735,TapNation,1483575279,https://apps.apple.com/es/developer/tapnation/id1483575279?uo=4,https://apps.apple.com/es/app/cine-juegos-de-negocios/id1635313735?uo=4,Games,Gratis,4.22727,44,2022-07-26T07:00:00Z,com.okigen.cinemabusiness,"¡Escuchadme todos! El nuevo cine ha abierto sus puertas y de ti depende convertirlo en el lugar más popular de la ciudad.

Gestiona las proyecciones de películas, vende palomitas y bebidas y mantén to...",contact+idle-bank@tap-nation.io
SumUp: pagos y TPV,514879214,SumUp Limited,514879217,https://apps.apple.com/es/developer/sumup-limited/id514879217?uo=4,https://apps.apple.com/es/app/sumup-pagos-y-tpv/id514879214?uo=4,Business,Gratis,4.48664,1422,2012-11-12T15:36:56Z,com.sumup.merchant,"La aplicación todo en uno para tu negocio

La app para móvil gratuita de SumUp te permite aceptar pagos, gestionar tu catálogo de productos, seguir tus ventas y mucho más. Nuestra app se conecta con l...",nsumup.appstore@sumup.com
Meta Business Suite,514643583,"Meta Platforms, Inc.",284882218,https://apps.apple.com/es/developer/meta-platforms-inc/id284882218?uo=4,https://apps.apple.com/es/app/meta-business-suite/id514643583?uo=4,Business,Gratis,4.6631,21208,2012-06-28T17:01:20Z,com.facebook.PageAdminApp,"Usa Meta Business Suite para hacer crecer tu empresa y conectarte con más personas. Con esta app, puedes hacer lo siguiente:

• Crear, programar y administrar publicaciones e historias en tu página de...",supports-wallet@2x.png
Pequeña Negocios Contabilidad,1550552151,Monelyze Inc.,1086641918,https://apps.apple.com/es/developer/monelyze-inc/id1086641918?uo=4,https://apps.apple.com/es/app/peque%C3%B1a-negocios-contabilidad/id1550552151?uo=4,Finance,Gratis,4.45,20,2021-02-15T08:00:00Z,app.monelyze.Accounting,"Small Business Accounting es una aplicación de contabilidad para iPhone, iPad y Mac.
Es fácil de usar, sin necesidad de registrarse o iniciar sesión.
También es compatible con la sincronización de dat...",info@monelyze.app
Trainline Business EU,599502670,Capitaine Train,599502673,https://apps.apple.com/es/developer/capitaine-train/id599502673?uo=4,https://apps.apple.com/es/app/trainline-business-eu/id599502670?uo=4,Business,Gratis,4.61601,1362,2013-10-30T07:00:00Z,com.capitainetrain.CapitaineTrain,"Trainline Business EU es la solución ideal para que tus viajes de negocios vayan a toda velocidad. Tanto si quieres viajar por toda Europa como evitar colas con billetes electrónicos, Trainline Busine...",nrealpeople@trainline.eu
Treatwell Pro (para Negocios),1582612088,Treatwell Limited,814443143,https://apps.apple.com/es/developer/treatwell-limited/id814443143?uo=4,https://apps.apple.com/es/app/treatwell-pro-para-negocios/id1582612088?uo=4,Productivity,Gratis,4.17741,186,2021-09-02T07:00:00Z,com.treatwell.appb2b.ios,"Diseñada para ayudar a los propietarios de salones de belleza y a sus equipos a trabajar de maravilla, la aplicación Treatwell Pro es una forma rápida y fácil de gestionar todo tu negocio. Únete a Tre...",app@treatwell.com
Quema Diaria,1399707918,Queima Diária,1296939515,https://apps.apple.com/es/developer/queima-di%C3%A1ria/id1296939515?uo=4,https://apps.apple.com/es/app/quema-diaria/id1399707918?uo=4,Health & Fitness,Gratis,4.89583,96,2018-07-24T15:18:16Z,com.queimadiariaplay,"TRANSFORMA TU CUERPO Y TU VIDA

Solo necesitas unos minutos al día y a la semana para conseguir el cuerpo que siempre has deseado, ¡y lo mejor, sin salir de casa!

Ya sea para perder peso y medidas, t...",suporte@queimadiaria.com
